Gene_Allele,Allele_Source,Gene,Status,Expressed_Allele,Sample,RawCount,Group,log2_count
Cd81_129,Maternal,Cd81,Imprinted,Maternal,WT_F2,7469,WT Female,12.8668925276766
Cd81_129,Maternal,Cd81,Imprinted,Maternal,WT_F3,10554,WT Female,13.365638958234518
Cd81_129,Maternal,Cd81,Imprinted,Maternal,HT_F1,13805,HT Female,13.753007768945245
Cd81_129,Maternal,Cd81,Imprinted,Maternal,HT_F2,9248,HT Female,13.17508167482833
Cd81_129,Maternal,Cd81,Imprinted,Maternal,HT_F3,8018,HT Female,12.969206622964235
Cd81_129,Maternal,Cd81,Imprinted,Maternal,KO_M1,6426,KO Male,12.649929757036618
Cd81_129,Maternal,Cd81,Imprinted,Maternal,KO_M2,9850,KO Male,13.26605446829837
Cd81_129,Maternal,Cd81,Imprinted,Maternal,KO_M3,7998,KO Male,12.965603936509982
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,WT_M1,6011,WT Male,12.553629293916364
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,WT_M2,10045,WT Male,13.294333559671829
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,WT_M3,3646,WT Male,11.832494484336113
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,WT_F1,5399,WT Female,12.398743691938193
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,WT_F2,6067,WT Female,12.567005370247033
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,WT_F3,6805,WT Female,12.73259143596501
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,HT_F1,10021,HT Female,13.290882822429577
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,HT_F2,5255,HT Female,12.35974956032233
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,HT_F3,5411,HT Female,12.401946123976536
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,KO_M1,4152,KO Male,12.019938156424795
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,KO_M2,4927,KO Male,12.266786540694902
Cd81_JF1,Paternal,Cd81,Imprinted,Maternal,KO_M3,6927,KO Male,12.758223214726724
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,WT_M1,46,WT Male,5.554588851677638
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,WT_M2,4,WT Male,2.321928094887362
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,WT_M3,2,WT Male,1.584962500721156
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,WT_F1,2,WT Female,1.584962500721156
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,WT_F2,0,WT Female,0
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,WT_F3,3,WT Female,2
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,HT_F1,8,HT Female,3.169925001442312
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,HT_F2,31,HT Female,5
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,HT_F3,2,HT Female,1.584962500721156
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,KO_M1,32,KO Male,5.044394119358453
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,KO_M2,1,KO Male,1
Cdh15_129,Maternal,Cdh15,Imprinted,Paternal,KO_M3,0,KO Male,0
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,WT_M1,0,WT Male,0
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,WT_M2,97,WT Male,6.614709844115208
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,WT_M3,39,WT Male,5.321928094887363
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,WT_F1,68,WT Female,6.108524456778169
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,WT_F2,61,WT Female,5.954196310386875
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,WT_F3,92,WT Female,6.539158811108031
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,HT_F1,226,HT Female,7.826548487290915
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,HT_F2,0,HT Female,0
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,HT_F3,83,HT Female,6.392317422778761
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,KO_M1,0,KO Male,0
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,KO_M2,150,KO Male,7.2384047393250786
Cdh15_JF1,Paternal,Cdh15,Imprinted,Paternal,KO_M3,158,KO Male,7.312882955284356
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,WT_M1,493,WT Male,8.948367231584678
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,WT_M2,688,WT Male,9.428360172704291
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,WT_M3,416,WT Male,8.703903573444663
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,WT_F1,1194,WT Female,10.222794902868111
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,WT_F2,133,WT Female,7.066089190457772
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,WT_F3,654,WT Female,9.355351096424812
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,HT_F1,1342,HT Female,10.391243589427443
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,HT_F2,265,HT Female,8.055282435501189
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,HT_F3,235,HT Female,7.882643049361842
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,KO_M1,502,KO Male,8.974414589805527
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,KO_M2,158,KO Male,7.312882955284356
Cdkn1c_129,Maternal,Cdkn1c,Imprinted,Maternal,KO_M3,187,KO Male,7.554588851677638
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,WT_M1,10,WT Male,3.4594316186372973
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,WT_M2,57,WT Male,5.857980995127572
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,WT_M3,30,WT Male,4.954196310386875
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,WT_F1,25,WT Female,4.700439718141092
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,WT_F2,20,WT Female,4.392317422778761
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,WT_F3,22,WT Female,4.523561956057013
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,HT_F1,11,HT Female,3.584962500721156
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,HT_F2,12,HT Female,3.700439718141092
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,HT_F3,32,HT Female,5.044394119358453
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,KO_M1,39,KO Male,5.321928094887363
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,KO_M2,18,KO Male,4.247927513443585
Cdkn1c_JF1,Paternal,Cdkn1c,Imprinted,Maternal,KO_M3,7,KO Male,3
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,WT_M1,139,WT Male,7.129283016944966
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,WT_M2,229,WT Male,7.845490050944375
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,WT_M3,124,WT Male,6.965784284662087
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,WT_F1,165,WT Female,7.3750394313469245
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,WT_F2,143,WT Female,7.169925001442312
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,WT_F3,203,WT Female,7.672425341971495
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,HT_F1,261,HT Female,8.03342300153745
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,HT_F2,147,HT Female,7.20945336562895
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,HT_F3,123,HT Female,6.954196310386875
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,KO_M1,116,KO Male,6.870364719583405
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,KO_M2,165,KO Male,7.3750394313469245
Chrac1_129,Maternal,Chrac1,Imprinted,Maternal,KO_M3,95,KO Male,6.584962500721156
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,WT_M1,125,WT Male,6.977279923499917
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,WT_M2,226,WT Male,7.826548487290915
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,WT_M3,71,WT Male,6.169925001442312
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,WT_F1,193,WT Female,7.599912842187128
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,WT_F2,96,WT Female,6.599912842187128
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,WT_F3,159,WT Female,7.321928094887363
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,HT_F1,275,HT Female,8.108524456778168
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,HT_F2,164,HT Female,7.366322214245816
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,HT_F3,122,HT Female,6.94251450533924
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,KO_M1,111,KO Male,6.807354922057604
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,KO_M2,143,KO Male,7.169925001442312
Chrac1_JF1,Paternal,Chrac1,Imprinted,Maternal,KO_M3,166,KO Male,7.383704292474052
Commd1_129,Maternal,Commd1,Imprinted,Maternal,WT_M1,656,WT Male,9.35974956032233
Commd1_129,Maternal,Commd1,Imprinted,Maternal,WT_M2,613,WT Male,9.262094845370179
Commd1_129,Maternal,Commd1,Imprinted,Maternal,WT_M3,468,WT Male,8.873444112515376
Commd1_129,Maternal,Commd1,Imprinted,Maternal,WT_F1,738,WT Female,9.52943055414615
Commd1_129,Maternal,Commd1,Imprinted,Maternal,WT_F2,603,WT Female,9.238404739325079
Commd1_129,Maternal,Commd1,Imprinted,Maternal,WT_F3,789,WT Female,9.625708843064466
Commd1_129,Maternal,Commd1,Imprinted,Maternal,HT_F1,755,HT Female,9.562242424221072
Commd1_129,Maternal,Commd1,Imprinted,Maternal,HT_F2,611,HT Female,9.257387842692651
Commd1_129,Maternal,Commd1,Imprinted,Maternal,HT_F3,579,HT Female,9.179909090014934
Commd1_129,Maternal,Commd1,Imprinted,Maternal,KO_M1,493,KO Male,8.948367231584678
Commd1_129,Maternal,Commd1,Imprinted,Maternal,KO_M2,585,KO Male,9.194756854422248
Commd1_129,Maternal,Commd1,Imprinted,Maternal,KO_M3,679,KO Male,9.409390936137703
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,WT_M1,0,WT Male,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,WT_M2,307,WT Male,8.266786540694902
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,WT_M3,0,WT Male,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,WT_F1,0,WT Female,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,WT_F2,0,WT Female,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,WT_F3,0,WT Female,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,HT_F1,252,HT Female,7.98299357469431
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,HT_F2,0,HT Female,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,HT_F3,34,HT Female,5.129283016944966
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,KO_M1,0,KO Male,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,KO_M2,0,KO Male,0
Commd1_JF1,Paternal,Commd1,Imprinted,Maternal,KO_M3,0,KO Male,0
Copg2_129,Maternal,Copg2,Imprinted,Maternal,WT_M1,4338,WT Male,12.083146870816742
Copg2_129,Maternal,Copg2,Imprinted,Maternal,WT_M2,7674,WT Male,12.905951035144904
Copg2_129,Maternal,Copg2,Imprinted,Maternal,WT_M3,2338,WT Male,11.191676146352428
Copg2_129,Maternal,Copg2,Imprinted,Maternal,WT_F1,4881,WT Female,12.253256579781153
Copg2_129,Maternal,Copg2,Imprinted,Maternal,WT_F2,2625,WT Female,11.358651200892886
Copg2_129,Maternal,Copg2,Imprinted,Maternal,WT_F3,5058,WT Female,12.30463652380727
Copg2_129,Maternal,Copg2,Imprinted,Maternal,HT_F1,5343,HT Female,12.383704292474052
Copg2_129,Maternal,Copg2,Imprinted,Maternal,HT_F2,4906,HT Female,12.260625556068227
Copg2_129,Maternal,Copg2,Imprinted,Maternal,HT_F3,4597,HT Female,12.16679075071818
Copg2_129,Maternal,Copg2,Imprinted,Maternal,KO_M1,2243,KO Male,11.131856960608793
Copg2_129,Maternal,Copg2,Imprinted,Maternal,KO_M2,3992,KO Male,11.963257356633047
Copg2_129,Maternal,Copg2,Imprinted,Maternal,KO_M3,4702,KO Male,12.199365616857982
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,WT_M1,4003,WT Male,11.967226258835993
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,WT_M2,5166,WT Male,12.335111168424861
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,WT_M3,3052,WT Male,11.57601187420678
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,WT_F1,2828,WT Female,11.466076461396252
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,WT_F2,4111,WT Female,12.005624549193879
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,WT_F3,3639,WT Female,11.829722735086058
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,HT_F1,5898,HT Female,12.5262546938286
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,HT_F2,1862,HT Female,10.863411958941638
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,HT_F3,3122,HT Female,11.608716854020573
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,KO_M1,1365,KO Male,10.41574176829009
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,KO_M2,3060,KO Male,11.579787329526992
Copg2_JF1,Paternal,Copg2,Imprinted,Maternal,KO_M3,2866,KO Male,11.485326189240524
Dact2_129,Maternal,Dact2,Imprinted,Maternal,WT_M1,662,WT Male,9.372865060112588
Dact2_129,Maternal,Dact2,Imprinted,Maternal,WT_M2,471,WT Male,8.88264304936184
Dact2_129,Maternal,Dact2,Imprinted,Maternal,WT_M3,203,WT Male,7.672425341971495
Dact2_129,Maternal,Dact2,Imprinted,Maternal,WT_F1,680,WT Female,9.411510988012072
Dact2_129,Maternal,Dact2,Imprinted,Maternal,WT_F2,635,WT Female,9.312882955284355
Dact2_129,Maternal,Dact2,Imprinted,Maternal,WT_F3,833,WT Female,9.703903573444663
Dact2_129,Maternal,Dact2,Imprinted,Maternal,HT_F1,1391,HT Female,10.442943495848729
Dact2_129,Maternal,Dact2,Imprinted,Maternal,HT_F2,318,HT Female,8.31741261376487
Dact2_129,Maternal,Dact2,Imprinted,Maternal,HT_F3,832,HT Female,9.702172685365548
Dact2_129,Maternal,Dact2,Imprinted,Maternal,KO_M1,863,KO Male,9.754887502163468
Dact2_129,Maternal,Dact2,Imprinted,Maternal,KO_M2,737,KO Male,9.527477006060396
Dact2_129,Maternal,Dact2,Imprinted,Maternal,KO_M3,333,KO Male,8.383704292474052
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,WT_M1,725,WT Male,9.50382573799575
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,WT_M2,1437,WT Male,10.489847960439297
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,WT_M3,629,WT Male,9.29920801838728
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,WT_F1,808,WT Female,9.659995892429977
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,WT_F2,628,WT Female,9.296916206879288
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,WT_F3,735,WT Female,9.523561956057012
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,HT_F1,1251,HT Female,10.290018846932618
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,HT_F2,1002,HT Female,9.970105890612182
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,HT_F3,841,HT Female,9.717676423066395
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,KO_M1,799,KO Male,9.643856189774725
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,KO_M2,772,KO Male,9.594324603924848
Dact2_JF1,Paternal,Dact2,Imprinted,Maternal,KO_M3,1123,KO Male,10.134426320220927
Dcn_129,Maternal,Dcn,Imprinted,Maternal,WT_M1,225,WT Male,7.820178962415188
Dcn_129,Maternal,Dcn,Imprinted,Maternal,WT_M2,1050,WT Male,10.037546953962178
Dcn_129,Maternal,Dcn,Imprinted,Maternal,WT_M3,234,WT Male,7.876516946564999
Dcn_129,Maternal,Dcn,Imprinted,Maternal,WT_F1,862,WT Female,9.753216749178955
Dcn_129,Maternal,Dcn,Imprinted,Maternal,WT_F2,300,WT Female,8.233619676759702
Dcn_129,Maternal,Dcn,Imprinted,Maternal,WT_F3,1951,WT Female,10.930737337562887
Dcn_129,Maternal,Dcn,Imprinted,Maternal,HT_F1,2539,HT Female,11.310612781659529
Dcn_129,Maternal,Dcn,Imprinted,Maternal,HT_F2,4294,HT Female,12.068442416025826
Dcn_129,Maternal,Dcn,Imprinted,Maternal,HT_F3,168,HT Female,7.400879436282184
Dcn_129,Maternal,Dcn,Imprinted,Maternal,KO_M1,318,KO Male,8.31741261376487
Dcn_129,Maternal,Dcn,Imprinted,Maternal,KO_M2,1509,KO Male,10.560332834212442
Dcn_129,Maternal,Dcn,Imprinted,Maternal,KO_M3,1160,KO Male,10.181152256865566
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,WT_M1,223,WT Male,7.807354922057604
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,WT_M2,598,WT Male,9.226412192788786
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,WT_M3,179,WT Male,7.491853096329675
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,WT_F1,547,WT Female,9.098032082960527
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,WT_F2,169,WT Female,7.409390936137702
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,WT_F3,1232,WT Female,10.26795708440284
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,HT_F1,1672,HT Female,10.708221730038353
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,HT_F2,2315,HT Female,11.177419537989236
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,HT_F3,155,HT Female,7.285402218862249
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,KO_M1,228,KO Male,7.839203788096944
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,KO_M2,963,KO Male,9.912889336229961
Dcn_JF1,Paternal,Dcn,Imprinted,Maternal,KO_M3,688,KO Male,9.428360172704291
Ddc_129,Maternal,Ddc,Imprinted,Paternal,WT_M1,105,WT Male,6.727920454563199
Ddc_129,Maternal,Ddc,Imprinted,Paternal,WT_M2,107,WT Male,6.754887502163468
Ddc_129,Maternal,Ddc,Imprinted,Paternal,WT_M3,161,WT Male,7.339850002884624
Ddc_129,Maternal,Ddc,Imprinted,Paternal,WT_F1,150,WT Female,7.2384047393250786
Ddc_129,Maternal,Ddc,Imprinted,Paternal,WT_F2,59,WT Female,5.906890595608519
Ddc_129,Maternal,Ddc,Imprinted,Paternal,WT_F3,180,WT Female,7.499845887083206
Ddc_129,Maternal,Ddc,Imprinted,Paternal,HT_F1,462,HT Female,8.854868383260236
Ddc_129,Maternal,Ddc,Imprinted,Paternal,HT_F2,40,HT Female,5.357552004618084
Ddc_129,Maternal,Ddc,Imprinted,Paternal,HT_F3,56,HT Female,5.832890014164741
Ddc_129,Maternal,Ddc,Imprinted,Paternal,KO_M1,113,KO Male,6.832890014164741
Ddc_129,Maternal,Ddc,Imprinted,Paternal,KO_M2,174,KO Male,7.451211111832329
Ddc_129,Maternal,Ddc,Imprinted,Paternal,KO_M3,179,KO Male,7.491853096329675
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,WT_M1,173,WT Male,7.442943495848728
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,WT_M2,384,WT Male,8.588714635582264
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,WT_M3,0,WT Male,0
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,WT_F1,408,WT Female,8.67595703294175
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,WT_F2,172,WT Female,7.434628227636725
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,WT_F3,354,WT Female,8.471675214392045
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,HT_F1,392,HT Female,8.618385502258606
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,HT_F2,312,HT Female,8.290018846932618
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,HT_F3,167,HT Female,7.392317422778761
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,KO_M1,245,KO Male,7.94251450533924
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,KO_M2,303,KO Male,8.247927513443585
Ddc_JF1,Paternal,Ddc,Imprinted,Paternal,KO_M3,252,KO Male,7.98299357469431
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,WT_M1,1218,WT Male,10.251482410620213
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,WT_M2,1605,WT Male,10.649256177517314
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,WT_M3,806,WT Male,9.656424863277781
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,WT_F1,1237,WT Female,10.273795599214264
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,WT_F2,1006,WT Female,9.975847968006784
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,WT_F3,1142,WT Female,10.158609688214478
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,HT_F1,1706,HT Female,10.737247343027738
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,HT_F2,772,HT Female,9.594324603924848
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,HT_F3,1067,HT Female,10.060695931687555
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,KO_M1,674,KO Male,9.398743691938193
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,KO_M2,1299,KO Male,10.344295907915816
Dhcr7_129,Maternal,Dhcr7,Imprinted,Maternal,KO_M3,916,KO Male,9.840777923595054
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,WT_M1,1364,WT Male,10.414685235807214
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,WT_M2,2249,WT Male,11.1357092861044
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,WT_M3,958,WT Male,9.905387005018131
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,WT_F1,1531,WT Female,10.581200581924957
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,WT_F2,1218,WT Female,10.251482410620213
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,WT_F3,1474,WT Female,10.526499239136566
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,HT_F1,2213,HT Female,11.112439506781552
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,HT_F2,1040,HT Female,10.023754353299417
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,HT_F3,949,HT Female,9.89178370321831
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,KO_M1,760,KO Male,9.571752643503546
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,KO_M2,1226,KO Male,10.260919533662905
Dhcr7_JF1,Paternal,Dhcr7,Imprinted,Maternal,KO_M3,1145,KO Male,10.162391328756906
Dio3_129,Maternal,Dio3,Imprinted,Paternal,WT_M1,29,WT Male,4.906890595608519
Dio3_129,Maternal,Dio3,Imprinted,Paternal,WT_M2,170,WT Male,7.417852514885898
Dio3_129,Maternal,Dio3,Imprinted,Paternal,WT_M3,35,WT Male,5.169925001442312
Dio3_129,Maternal,Dio3,Imprinted,Paternal,WT_F1,115,WT Female,6.857980995127572
Dio3_129,Maternal,Dio3,Imprinted,Paternal,WT_F2,37,WT Female,5.247927513443585
Dio3_129,Maternal,Dio3,Imprinted,Paternal,WT_F3,160,WT Female,7.330916878114617
Dio3_129,Maternal,Dio3,Imprinted,Paternal,HT_F1,199,HT Female,7.643856189774724
Dio3_129,Maternal,Dio3,Imprinted,Paternal,HT_F2,308,HT Female,8.271463027904375
Dio3_129,Maternal,Dio3,Imprinted,Paternal,HT_F3,7,HT Female,3
Dio3_129,Maternal,Dio3,Imprinted,Paternal,KO_M1,75,KO Male,6.247927513443585
Dio3_129,Maternal,Dio3,Imprinted,Paternal,KO_M2,140,KO Male,7.139551352398794
Dio3_129,Maternal,Dio3,Imprinted,Paternal,KO_M3,109,KO Male,6.78135971352466
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,WT_M1,0,WT Male,0
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,WT_M2,0,WT Male,0
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,WT_M3,0,WT Male,0
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,WT_F1,49,WT Female,5.643856189774724
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,WT_F2,0,WT Female,0
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,WT_F3,195,WT Female,7.614709844115208
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,HT_F1,416,HT Female,8.703903573444663
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,HT_F2,382,HT Female,8.581200581924957
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,HT_F3,0,HT Female,0
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,KO_M1,64,KO Male,6.022367813028454
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,KO_M2,116,KO Male,6.870364719583405
Dio3_JF1,Paternal,Dio3,Imprinted,Paternal,KO_M3,109,KO Male,6.78135971352466
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,WT_M1,0,WT Male,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,WT_M2,0,WT Male,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,WT_M3,0,WT Male,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,WT_F1,0,WT Female,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,WT_F2,128,WT Female,7.011227255423254
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,WT_F3,0,WT Female,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,HT_F1,16,HT Female,4.087462841250339
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,HT_F2,8,HT Female,3.169925001442312
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,HT_F3,39,HT Female,5.321928094887363
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,KO_M1,0,KO Male,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,KO_M2,0,KO Male,0
Dlk1_129,Maternal,Dlk1,Imprinted,Paternal,KO_M3,0,KO Male,0
Dlk1_JF1,Paternal,Dlk1,Imprinted,Paternal,WT_M1,132,WT Male,7.05528243550119
Dlk1_JF1,Paternal,Dlk1,Imprinted,Paternal,WT_M2,364,WT Male,8.51175265376738
